stop_name,train_class,day_of_week,avg_arrival_delay,median_arrival_delay,count_trains,count_stops,count_3m_delay,count_5m_delay,count_10m_delay
S.VITTORIA,REG,Fri,0.8302872062663186,0.0,36,383,22,12,4
SALA AL BARRO-GALBIATE,REG,Fri,4.100446428571429,3.0,37,448,190,95,20
SALE LANGHE,REG,Fri,0.20320855614973263,0.0,17,187,7,3,3
SALEMI GIBELLINA,REG,Fri,3.7019867549668874,1.0,18,151,33,23,14
SALETTO,REG,Fri,1.8872403560830862,1.0,35,337,77,31,6
SALORNO,REG,Fri,10.25,8.0,7,8,8,8,2
SALUSSOLA,REG,Fri,0.29411764705882354,0.0,44,374,7,4,1
SAMASSI SERRENTI,REG,Fri,0.41116751269035534,-1.0,45,394,32,15,4
SAMOLACO,REG,Fri,1.3333333333333333,1.0,32,375,53,14,3
SAN BONIFACIO,REG,Fri,3.305521472392638,2.0,81,815,271,152,57
SAN GAVINO,REG,Fri,0.3727810650887574,-1.0,59,507,72,37,16
SAN GIOVANNI IN PERSICETO,REG,Fri,2.897277227722772,2.0,78,808,275,169,58
SAN GIUSEPPE DI CAIRO,REG,Fri,0.06104129263913824,-1.0,50,557,35,25,20
SAN SEVERO,REG,Fri,0.4090909090909091,0.0,11,132,27,16,4
SANGIANO,REG,Fri,5.808139534883721,4.0,31,344,212,121,31
SANGUINETTO,REG,Fri,1.5931372549019607,1.0,23,204,31,10,5
SANREMO,REG,Fri,9.416666666666666,8.0,10,12,11,11,4
SANTHIA`,REG,Fri,1.9990467111534795,1.0,101,1049,220,114,40
SANTUARIO,REG,Fri,0.7792207792207793,1.0,10,77,2,0,0
SARNO,REG,Fri,4.438650306748467,3.0,33,326,130,90,28
SASSUOLO RADICI,REG,Fri,3.2698412698412698,3.0,8,63,22,14,3
SAVONA,REG,Fri,0.6512488436632747,-1.0,112,1081,151,93,43
SCARLINO,REG,Fri,1.8150289017341041,1.0,15,173,41,20,8
SESSA AURUNCA R.,REG,Fri,3.9381443298969074,2.0,56,485,157,114,50
SESTO FIORENTINO,REG,Fri,1.3,1.0,16,170,28,19,6
SETTE BAGNI,REG,Fri,1.6501225490196079,1.0,134,1632,133,67,18
SEZZE ROMANO,REG,Fri,2.8854003139717426,1.0,72,637,161,105,47
SIDERNO,REG,Fri,3.272311212814645,2.0,43,437,153,94,22
SIGNA,REG,Fri,11.857142857142858,9.0,20,28,24,19,10
SORESINA,REG,Fri,4.971238938053097,2.0,44,452,187,135,61
SOVERATO,REG,Fri,3.12639405204461,2.0,27,269,96,50,16
SPELLO,REG,Fri,3.2178423236514524,2.0,43,482,153,93,22
SPIGNO,REG,Fri,4.366197183098592,4.0,23,213,127,75,7
SPOTORNO NOLI,REG,Fri,2.9446254071661238,2.0,63,614,181,111,31
STABIO,REG,Fri,0.2169811320754717,-1.0,36,424,31,18,7
STAZIONE PER L`ALPAGO,REG,Fri,2.01840490797546,2.0,34,326,51,10,3
STRESA,REG,Fri,2.929384965831435,2.0,45,439,146,93,25
SULMONA,REG,Fri,-0.12834224598930483,-1.0,46,374,30,17,8
SUSEGANA,REG,Fri,8.0,5.0,2,2,2,1,1
TALAMONE,REG,Fri,4.0,2.0,2,2,1,1,0
TERNO,REG,Fri,6.18436873747495,5.0,40,499,350,243,55
TEZZE DI GRIGNO,REG,Fri,4.280701754385965,3.0,14,171,72,39,6
TOLENTINO,REG,Fri,2.0255474452554743,1.0,32,274,81,36,7
TOMMASO NATALE,REG,Fri,5.666666666666667,7.0,3,3,2,2,0
TOR SAPIENZA,REG,Fri,0.35050251256281406,-1.0,71,796,61,37,13
TORINO P.NUOVA,REG,Fri,1.1558232931726908,0.0,136,1245,209,105,48
TORINO PORTA SUSA,REG,Fri,1.019057519057519,0.0,285,2886,435,194,47
TORINO STURA,REG,Fri,1.4752747252747254,1.0,134,1456,265,107,15
TORRE ANNUNZIATA CENTRALE,REG,Fri,0.4725274725274725,-1.0,9,91,4,2,2
TORRE DE` PICENARDI,REG,Fri,5.59,3.0,8,100,49,34,15
TORRILE S. POLO,REG,Fri,1.941772151898734,1.0,33,395,69,36,19
TORRITA DI SIENA,REG,Fri,3.8533333333333335,3.0,38,300,142,50,9
TRADATE,REG,Fri,0.0027624309392265192,0.0,65,724,0,0,0
TRAPANI,REG,Fri,1.7605633802816902,-2.0,15,142,20,18,13
TRAPPETO,REG,Fri,4.147058823529412,1.0,13,102,26,16,9
TRIESTE CENTRALE,REG,Fri,1.0236768802228413,0.0,70,718,97,56,25
TRINITAPOLI S.FERDIN. DI P.,REG,Fri,3.3411016949152543,2.0,54,472,163,98,30
TUORO SUL TRASIMENO,REG,Fri,4.610526315789474,4.0,8,95,51,32,7
VAGLIA,REG,Fri,1.7775467775467775,1.0,47,481,99,55,18
VAIRANO,REG,Fri,2.7690721649484535,2.0,54,485,129,68,33
VALLO DELLA LUC. CASTELNUOVO,REG,Fri,2.9348958333333335,2.0,38,384,128,71,23
VALMADONNA,REG,Fri,3.4340425531914893,2.0,48,470,143,81,23
VANZAGHELLO - MAGNAGO,REG,Fri,0.00228310502283105,0.0,64,438,0,0,0
VAREDO,REG,Fri,0.2646017699115044,0.0,124,1130,21,12,3
VARENNA ESINO,REG,Fri,3.6875,2.0,54,656,225,139,46
VARESE,REG,Fri,2.1601903251387786,1.0,103,1261,260,145,46
VELLETRI,REG,Fri,0.5286195286195287,-1.0,31,297,31,17,8
VENEGONO INF.,REG,Fri,0.001953125,0.0,48,512,0,0,0
VENTIMIGLIA,REG,Fri,0.2838709677419355,-1.0,33,310,54,35,10
VERCELLI,REG,Fri,1.7284440039643212,1.0,91,1009,187,93,35
VERGATO,REG,Fri,2.4661654135338344,2.0,48,532,107,34,6
VERGIATE,REG,Fri,3.2442748091603053,2.0,33,393,143,86,18
VERNAZZA,REG,Fri,8.88888888888889,9.0,9,9,8,7,2
VERNIO MONTEPIANO CANTAGALLO,REG,Fri,2.476297968397291,2.0,44,443,98,51,15
VERRES,REG,Fri,2.480088495575221,2.0,70,452,139,65,18
VESPRI,REG,Fri,1.8773690078037903,2.0,106,897,75,20,9
VIAREGGIO,REG,Fri,3.1554502369668245,2.0,106,1055,373,197,59
VICCHIO,REG,Fri,3.0377833753148615,2.0,43,397,126,73,20
VIGARANO PIEVE,REG,Fri,2.858974358974359,2.0,18,156,35,18,9
VIGLIANO D`ASTI,REG,Fri,1.528735632183908,1.0,16,174,16,7,1
VIGNOLA,REG,Fri,1.5723684210526316,1.0,17,152,14,6,4
VILLA CLAUDIA,REG,Fri,1.6568047337278107,1.0,55,507,55,17,7
VILLA DI TIRANO,REG,Fri,2.066666666666667,1.0,4,45,3,2,1
VILLA LITERNO,REG,Fri,2.250261780104712,1.0,97,955,209,114,42
VILLA SAN GIOVANNI,REG,Fri,0.056074766355140186,-1.0,57,642,38,28,8
VILLANOVA D`ARDA,REG,Fri,1.8555555555555556,1.0,18,180,34,20,9
VILLAROSA,REG,Fri,4.618181818181818,2.0,15,110,21,11,9
VILLASPECIOSA UTA,REG,Fri,3.965367965367965,2.0,48,462,172,156,27
VILLASTELLONE,REG,Fri,4.0,4.0,1,1,1,0,0
VILLETTA,REG,Fri,0.16962025316455695,0.0,37,395,11,2,0
VIPITENO,REG,Fri,0.9453262786596119,-1.0,50,567,85,58,24
VITERBO PORTA FIORENTINA,REG,Fri,1.441860465116279,-1.0,24,215,32,21,14
VITTUONE ARLUNO,REG,Fri,3.0145413870246087,2.0,89,894,286,138,35
VOLTANA,REG,Fri,3.4843304843304845,2.0,35,351,95,55,14
ZINASCO NUOVO,REG,Fri,6.277580071174377,4.0,26,281,184,101,19
ABBASANTA,REG,Fri,1.042857142857143,0.0,26,210,32,17,15
ACERRA,REG,Fri,3.0,1.0,47,495,116,71,32
ACIREALE,REG,Fri,2.137479541734861,1.0,64,611,97,69,34
ACQUA ACETOSA,REG,Fri,2.8908629441624365,2.0,37,394,120,40,4
ACQUAMELA,REG,Fri,15.0,15.0,1,1,1,1,1
ACQUANEGRA CREMONESE,REG,Fri,7.046153846153846,3.0,6,65,31,21,13
ACQUAVIVA DELLE FONTI,REG,Fri,0.7348066298342542,1.0,35,362,21,4,1
ADRIA,REG,Fri,0.9421487603305785,0.0,14,121,18,11,4
AGLIANO CASTELNUOVO CALCEA,REG,Fri,1.174863387978142,0.0,16,183,17,7,3
AGNONE DI S.,REG,Fri,-5.0,-5.0,1,1,0,0,0
ALA,REG,Fri,3.9685792349726774,3.0,66,732,317,196,73
ALANO FENER VALDOBBIADENE,REG,Fri,1.5592417061611374,1.0,30,211,33,12,1
ALBANO DI LUCANIA,REG,Fri,3.64,2.0,4,50,12,9,5
ALBATE-TRECALLO,REG,Fri,2.8449612403100777,2.0,22,258,72,28,4
ALBINIA,REG,Fri,1.179245283018868,0.0,28,318,43,17,9
ALESSANDRIA,REG,Fri,1.276360544217687,1.0,112,1176,288,171,51
ALTARE,REG,Fri,1.278688524590164,1.0,11,122,12,10,6
ALTAVILLA TAVERNELLE,REG,Fri,3.8517520215633425,2.0,40,371,159,108,41
AMBIVERE MAPELLO,REG,Fri,3.9147869674185465,3.0,34,399,137,72,17
ANCONA,REG,Fri,0.9735234215885947,-1.0,92,982,136,85,43
ANTRODOCO CENTRO,REG,Fri,8.553191489361701,9.0,31,282,177,162,108
APRILIA,REG,Fri,2.197802197802198,2.0,58,546,136,48,10
ARAGONA CALDARE,REG,Fri,1.961630695443645,1.0,39,417,85,44,15
ARCISATE,REG,Fri,2.660323501427212,2.0,85,1051,213,110,34
ARDENNO MASINO,REG,Fri,3.5310077519379846,2.0,21,258,93,53,15
AREZZO,REG,Fri,2.2135922330097086,1.0,80,824,234,138,54
ARPINO,REG,Fri,2.4757281553398056,2.0,11,103,26,11,2
ARQUA`,REG,Fri,2.3388429752066116,2.0,10,121,39,21,3
ARSOLI,REG,Fri,2.628140703517588,1.0,19,199,46,22,7
ASSEMINI,REG,Fri,0.5491803278688525,0.0,91,854,64,40,13
ASTI,REG,Fri,1.524260355029586,1.0,76,845,178,88,17
ATTIGLIANO,REG,Fri,3.0099403578528827,2.0,42,503,154,79,37
AVIGLIANA,REG,Fri,1.5363735070575462,1.0,96,921,148,93,23
BAGHERIA,REG,Fri,0.7941176470588235,0.0,102,1020,72,34,18
BAGNOLO IN PIANO,REG,Fri,0.41397849462365593,0.0,26,186,15,10,2
BARBERINO VAL D`ELSA,REG,Fri,6.805555555555555,5.0,22,36,29,18,8
BARLETTA,REG,Fri,2.1096938775510203,1.0,80,784,200,118,34
BARONISSI,REG,Fri,1.6590038314176245,1.0,27,261,52,30,7
BARRUCCANA,REG,Fri,1.018421052631579,-1.0,49,380,55,41,17
BENEVENTO,REG,Fri,2.4789915966386555,-2.0,12,119,40,30,16
BERGAMO,REG,Fri,3.467669172932331,2.0,114,1330,452,261,87
BIAGIONI LAGACCI,REG,Fri,2.48993288590604,2.0,12,149,25,6,3
BIANCO,REG,Fri,4.141263940520446,2.0,26,269,106,78,26
BIELLA S.PAOLO,REG,Fri,-0.42016806722689076,-1.0,46,357,24,10,2
BIFORCO,REG,Fri,5.3628318584070795,5.0,22,226,136,83,22
BINARIO S.MARCO VECCHIO,REG,Fri,2.0467532467532465,2.0,39,385,94,41,12
BISTAGNO,REG,Fri,3.375586854460094,3.0,23,213,96,46,7
BOARIO TERME,REG,Fri,0.03546099290780142,0.0,20,141,0,0,0
BOLGHERI,REG,Fri,2.7205882352941178,2.0,22,204,67,33,9
BOLOGNA C.LE,REG,Fri,0.9421052631578948,-1.0,290,3040,587,348,156
BOLOGNA CORTICELLA,REG,Fri,3.9450980392156865,2.0,49,510,193,105,37
BOLZANO,REG,Fri,1.6954022988505748,1.0,99,1044,279,154,51
BOLZANO SUD,REG,Fri,2.4194139194139193,2.0,49,546,129,36,7
BONASSOLA,REG,Fri,9.0,3.0,2,2,1,1,1
BONORVA,REG,Fri,0.7884615384615384,0.0,11,52,5,3,2
BORDIGHERA,REG,Fri,2.3212520593080725,1.0,58,607,145,78,24
BORGO VAL DI TARO,REG,Fri,3.1533477321814254,2.0,40,463,143,88,37
BORGOFRANCO,REG,Fri,2.2333333333333334,1.0,5,60,19,8,1
BORGOLOMBARDO,REG,Fri,0.7371541501976284,0.0,65,506,74,35,4
BORGONATO - ADRO,REG,Fri,0.007194244604316547,0.0,34,278,0,0,0
BORGONE,REG,Fri,0.501953125,-1.0,44,512,54,31,10
BORGORATTO,REG,Fri,1.0552763819095476,0.0,21,199,18,12,6
BOSCHI S.ANNA,REG,Fri,3.818452380952381,3.0,35,336,142,74,9
BRANCALEONE,REG,Fri,3.9501557632398754,3.0,31,321,129,82,33
BRESSANA BOTTARONE,REG,Fri,5.712401055408971,3.0,31,379,189,129,37
BRISIGHELLA,REG,Fri,4.42436974789916,3.0,23,238,109,60,19
BRONZOLO,REG,Fri,2.4877344877344876,2.0,73,693,181,94,33
BRUNICO NORD,REG,Fri,1.8383838383838385,1.0,9,99,10,5,3
BUDOIA POLCENIGO,REG,Fri,-0.6,-1.0,14,165,2,2,2
BUSSI,REG,Fri,0.1566265060240964,0.0,9,83,6,3,0
BUSSOLENO,REG,Fri,0.5770089285714286,0.0,94,896,138,76,22
BUSTO ARSIZIO,REG,Fri,2.2034956304619224,1.0,330,3204,739,404,113
BUSTO ARSIZIO N.,REG,Fri,1.096774193548387,1.0,51,558,42,11,5
BUTTRIO,REG,Fri,1.7425149700598803,1.0,43,334,38,19,8
Bergamo Ospedale,REG,Fri,4.058467741935484,2.0,40,496,203,116,42
CADORAGO,REG,Fri,0.002902757619738752,0.0,58,689,0,0,0
CAGLIARI,REG,Fri,1.076607387140903,0.0,77,731,81,48,29
CAGLIARI ELMAS,REG,Fri,1.2047146401985112,1.0,86,806,67,33,11
CAIRO MONTENOTTE,REG,Fri,0.4460093896713615,0.0,23,213,14,8,5
CALATABIANO,REG,Fri,4.064516129032258,2.0,24,248,81,41,11
CALUSO,REG,Fri,2.3488372093023258,2.0,33,344,79,35,13
CAMMARATA S.GIOVANNI GEMINI,REG,Fri,1.1024844720496894,1.0,29,322,96,50,12
CAMPELLO,REG,Fri,2.2972972972972974,2.0,7,74,20,9,1
CAMPO DI CARNE,REG,Fri,1.8186813186813187,1.0,58,546,116,49,7
CAMPOBELLO RAVANUSA,REG,Fri,4.348484848484849,3.0,6,66,28,16,7
CAMPOLEONE,REG,Fri,1.8074626865671641,1.0,143,1340,268,129,33
CAMPOMARINO,REG,Fri,3.1354166666666665,3.0,8,96,37,21,4
CANISTRO,REG,Fri,0.3333333333333333,0.0,3,3,0,0,0
CANNETO SULL`OGLIO,REG,Fri,6.364548494983278,5.0,24,299,199,139,45
CAPALBIO,REG,Fri,1.1235955056179776,0.0,23,267,42,18,9
CAPISTRELLO,REG,Fri,1.6058394160583942,1.0,14,137,13,5,2
CAPO D`ORLANDO-NASO,REG,Fri,2.167816091954023,1.0,44,435,100,53,20
CAPRALBA,REG,Fri,6.401826484018265,4.0,43,438,235,158,72
CAPUA,REG,Fri,3.2448453608247423,2.0,40,388,118,72,27
CARIMATE,REG,Fri,3.2349665924276167,2.0,99,898,281,189,68
CARONIA,REG,Fri,0.7650273224043715,1.0,20,183,20,9,3
CARRUBA,REG,Fri,14.0,11.0,3,3,2,2,2
CASALEGGIO,REG,Fri,1.65,1.0,4,40,9,2,0
CASLINO AL PIANO,REG,Fri,0.002902757619738752,0.0,58,689,0,0,0
CASLINO D'ERBA,REG,Fri,0.0076045627376425855,0.0,23,263,0,0,0
CASSIBILE,REG,Fri,-3.2,-3.0,1,5,0,0,0
CASSINO,REG,Fri,-0.07109004739336493,-1.0,69,633,64,44,25
CASTANO PRIMO,REG,Fri,0.00228310502283105,0.0,64,438,0,0,0
CASTEGNATO,REG,Fri,0.011029411764705883,0.0,33,272,0,0,0
CASTEL D`ARIO,REG,Fri,1.0980392156862746,0.0,23,204,25,15,8
CASTELFRANCO VENETO,REG,Fri,0.8482293423271501,1.0,179,1779,173,65,18
CASTELLAMMARE DEL GOLFO,REG,Fri,4.488188976377953,2.0,16,127,41,23,11
CASTELLINA CH,REG,Fri,1.5730337078651686,1.0,35,356,71,32,9
CASTELRAIMONDO CAMERINO,REG,Fri,2.886861313868613,2.0,32,274,99,45,7
CASTELVECCHIO PASCOLI,REG,Fri,3.2857142857142856,3.0,15,126,44,19,2
CASTIONE ANDEVENNO,REG,Fri,2.6153846153846154,2.0,1,13,2,1,1
CATANIA CENTRALE,REG,Fri,0.7487844408427877,-1.0,78,617,106,69,48
CATANIA EUROPA,REG,Fri,30.0,30.0,1,1,1,1,1
CATANZARO,REG,Fri,3.7485380116959064,3.0,35,342,149,75,8
CATANZARO LIDO,REG,Fri,2.928416485900217,2.0,46,461,129,71,19
CAVALLERMAGGIORE,REG,Fri,2.5444191343963554,1.0,93,878,171,91,38
CAVARIA OGGIONA JERAGO,REG,Fri,4.153388822829965,2.0,71,841,322,205,73
CECCHINA,REG,Fri,2.519134775374376,2.0,64,601,143,71,16
CEGGIA,REG,Fri,20.0,4.0,2,2,2,1,1
CERCHIO,REG,Fri,2.909090909090909,1.0,10,44,8,6,1
CEREA,REG,Fri,2.784313725490196,2.0,23,204,44,16,5
CERIALE,REG,Fri,9.0,1.0,2,2,1,1,1
CERIGNOLA,REG,Fri,3.178649237472767,2.0,53,459,155,91,23
CERVIA-MILANO MARITTIMA,REG,Fri,3.7184684684684686,1.0,53,444,105,64,30
CESATE,REG,Fri,0.5256198347107438,0.0,101,1210,55,14,2
CESENATICO,REG,Fri,3.4514672686230248,1.0,53,443,98,65,33
CHIETI,REG,Fri,1.6981132075471699,1.0,52,477,80,38,15
CHIUSA,REG,Fri,15.0,11.0,5,5,5,4,3
CISMON DEL GRAPPA,REG,Fri,2.9707602339181287,2.0,14,171,40,21,5
CITTA' DEL RAGAZZO,REG,Fri,-0.8148148148148148,-1.0,9,81,3,2,0
CIVIDATE - MALEGNO,REG,Fri,0.021897810218978103,0.0,19,137,0,0,0
CIVITA CASTELLANA,REG,Fri,0.601965601965602,0.0,35,407,32,11,4
CIVITELLA ROVETO,REG,Fri,1.7456140350877194,1.0,12,114,21,11,2
CLASSE,REG,Fri,5.5863874345549736,2.0,20,191,66,40,18
COCCAGLIO,REG,Fri,3.1315789473684212,1.0,41,494,139,78,24
COCULLO,REG,Fri,1.0,-1.0,10,44,6,5,4
CODIGORO,REG,Fri,3.962962962962963,4.0,9,81,42,12,2
COGNO - ESINE,REG,Fri,0.021897810218978103,0.0,19,137,0,0,0
COLICO,REG,Fri,3.1206896551724137,2.0,68,812,207,127,50
COLLECCHIO,REG,Fri,3.2990867579908674,2.0,38,438,132,76,29
COLLEFERRO-SEGNI-PALIANO,REG,Fri,0.6518264840182648,0.0,94,876,87,37,15
COLLI DI MONTE BOVE,REG,Fri,3.5161290322580645,2.0,6,62,17,6,2
COLONNA GALLERIA,REG,Fri,2.535645472061657,2.0,49,519,110,42,11
COLORNO,REG,Fri,3.3759791122715406,2.0,32,383,132,85,25
COMISO,REG,Fri,3.451388888888889,2.0,14,144,52,37,17
COMO NORD BORGHI,REG,Fri,0.002886002886002886,0.0,58,693,0,0,0
COMPRE S.VINCENZO,REG,Fri,0.5,0.0,2,2,0,0,0
CONSELICE,REG,Fri,5.9375,5.0,4,48,28,19,7
CONTEA LONDA,REG,Fri,3.600502512562814,3.0,44,398,178,86,21
CONTIGLIANO,REG,Fri,3.82312925170068,3.0,34,294,117,60,12
CONTURSI TERME,REG,Fri,2.089430894308943,1.0,12,123,36,23,12
CORBETTA S. STEFANO,REG,Fri,6.904761904761905,7.0,19,21,17,15,3
CORBEZZI,REG,Fri,1.4866666666666666,1.0,12,150,11,4,3
CORIGLIANO CALABRO,REG,Fri,3.1466666666666665,2.0,20,225,91,53,18
CORNUDA,REG,Fri,2.436619718309859,1.0,32,213,49,17,2
CORTEOLONA,REG,Fri,5.57037037037037,4.0,22,270,153,103,40
COSENZA,REG,Fri,0.5086206896551724,-1.0,31,348,37,21,4
COSTA MASNAGA,REG,Fri,3.0806100217864922,3.0,38,459,185,92,12
CREMONA,REG,Fri,3.894186046511628,2.0,76,860,275,166,89
CRESCENTINO,REG,Fri,3.0925925925925926,3.0,27,324,105,39,6
CRESPELLANO,REG,Fri,2.031941031941032,2.0,46,407,74,21,4
CROTONE,REG,Fri,2.444866920152091,2.0,23,263,87,46,12
CUTRO,REG,Fri,4.333333333333333,4.0,1,12,9,3,0
DEGO,REG,Fri,1.5492957746478873,1.0,23,213,20,10,6
DERVIO,REG,Fri,2.668730650154799,2.0,28,323,106,57,14
DESENZANO,REG,Fri,4.419426048565121,3.0,41,453,193,124,47
DESIO,REG,Fri,4.4308632543926665,3.0,143,1309,551,339,121
DUEVILLE,REG,Fri,2.1065375302663436,1.0,35,413,60,23,5
EBOLI,REG,Fri,4.0234375,3.0,26,256,102,71,29
FAENZA,REG,Fri,2.289473684210526,1.0,90,1026,254,162,68
FAGNANO CAMPANA,REG,Fri,1.675,1.0,7,40,8,3,0
FEDERICO,REG,Fri,0.7719054242002782,2.0,60,719,0,0,0
FELONICA PO,REG,Fri,2.9363057324840764,1.0,18,157,37,22,8
FERRANDINA,REG,Fri,4.08,3.0,6,75,22,17,9
FIDENE,REG,Fri,1.5274592637296318,1.0,136,1657,149,72,19
FIDENZA,REG,Fri,1.9274809160305344,1.0,111,1310,275,177,87
FINO MORNASCO,REG,Fri,0.002902757619738752,0.0,58,689,0,0,0
FIRENZE CAMPO MARTE,REG,Fri,2.8616317530319737,2.0,178,1814,554,313,125
FIRENZE S.M.N.,REG,Fri,0.7713194739075095,-1.0,240,2357,340,186,96
FIUMEFREDDO DI SICILIA,REG,Fri,2.7967914438502675,1.0,57,561,154,81,35
FOGGIA,REG,Fri,1.108235294117647,0.0,45,425,88,46,22
FOLLONICA,REG,Fri,1.449438202247191,0.0,42,445,84,45,17
FONTANA LIRI INFERIORE,REG,Fri,0.6666666666666666,0.0,3,3,0,0,0
FONTANAROSA,REG,Fri,3.0434782608695654,1.0,18,184,38,26,15
FOSSANO,REG,Fri,1.530590717299578,0.0,99,948,185,101,34
FRATTAMAGGIORE,REG,Fri,12.0,8.0,3,3,3,3,1
FURCI,REG,Fri,5.097014925373134,4.0,28,268,145,86,29
GAGGIO PORTA EST,REG,Fri,4.0,4.0,1,1,1,0,0
GAIBANELLA,REG,Fri,4.05,3.0,10,100,34,14,7
GAMBOLO`REMONDO`,REG,Fri,4.224832214765101,3.0,25,298,122,43,11
